序号,交易营业部名称,买入金额,买入金额-占总成交比例,卖出金额,卖出金额-占总成交比例,净额,类型,trade_date,股票代码,股票名称
1,国泰海通证券股份有限公司总部,,,76136307.42,0.090250395259,-76136307.42,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,20260721,688328,深科达
2,瑞银证券有限责任公司上海花园石桥路证券营业部,,,54645397.94,0.06477551815,-54645397.94,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,20260721,688328,深科达
3,中信建投证券股份有限公司甘肃分公司,,,38921551.22,0.046136797288,-38921551.22,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,20260721,688328,深科达
4,高盛(中国)证券有限责任公司上海浦东新区世纪大道证券营业部,,,21945451.32,0.026013681552,-21945451.32,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,20260721,688328,深科达
5,中信证券股份有限公司上海分公司,,,17112705.42,0.020285045078,-17112705.42,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,20260721,688328,深科达
1,沪股通专用,,,528089510.55,0.041009061835,-528089510.55,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,20260721,688347,华虹宏力
2,国泰海通证券股份有限公司总部,,,237510388.44,0.01844399105,-237510388.44,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,20260721,688347,华虹宏力
3,机构专用,,,164605736.4,0.012782542898,-164605736.4,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,20260721,688347,华虹宏力
4,机构专用,,,159565084.45,0.012391108485,-159565084.45,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,20260721,688347,华虹宏力
5,中信证券股份有限公司上海分公司,,,140884347.52,0.010940446276,-140884347.52,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,20260721,688347,华虹宏力
1,沪股通专用,,,176984442.98,0.132817518039,-176984442.98,有价格涨跌幅限制的日价格振幅达到30%的前五只证券,20260721,688359,三孚新科
2,机构专用,,,103795089.69,0.077892756929,-103795089.69,有价格涨跌幅限制的日价格振幅达到30%的前五只证券,20260721,688359,三孚新科
3,国泰海通证券股份有限公司总部,,,66558901.63,0.04994895579,-66558901.63,有价格涨跌幅限制的日价格振幅达到30%的前五只证券,20260721,688359,三孚新科
4,高盛(中国)证券有限责任公司上海浦东新区世纪大道证券营业部,,,57640699.22,0.043256313829,-57640699.22,有价格涨跌幅限制的日价格振幅达到30%的前五只证券,20260721,688359,三孚新科
5,瑞银证券有限责任公司上海花园石桥路证券营业部,,,39765328.27,0.029841787876,-39765328.27,有价格涨跌幅限制的日价格振幅达到30%的前五只证券,20260721,688359,三孚新科
1,沪股通专用,,,520747357.28,0.093498800557,-520747357.28,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,20260721,688361,中科飞测
2,机构专用,,,376556170.77,0.067609657192,-376556170.77,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,20260721,688361,中科飞测
3,高盛(中国)证券有限责任公司上海浦东新区世纪大道证券营业部,,,321880542.66,0.057792793839,-321880542.66,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,20260721,688361,中科飞测
4,机构专用,,,240710476.39,0.043218924704,-240710476.39,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,20260721,688361,中科飞测
5,国泰海通证券股份有限公司总部,,,181818197.0,0.032644972848,-181818197.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,20260721,688361,中科飞测
1,国泰海通证券股份有限公司总部,,,72606035.32,0.022716922497,-72606035.32,有价格涨跌幅限制的日价格振幅达到30%的前五只证券,20260721,688432,有研硅
2,沪股通专用,,,54757123.81,0.017132368298,-54757123.81,有价格涨跌幅限制的日价格振幅达到30%的前五只证券,20260721,688432,有研硅
3,东莞证券股份有限公司四川分公司,,,32511572.76,0.010172196779,-32511572.76,有价格涨跌幅限制的日价格振幅达到30%的前五只证券,20260721,688432,有研硅
4,中国国际金融股份有限公司北京建国门外大街证券营业部,,,30396662.1,0.0095104851,-30396662.1,有价格涨跌幅限制的日价格振幅达到30%的前五只证券,20260721,688432,有研硅
5,机构专用,,,26636329.02,0.008333954874,-26636329.02,有价格涨跌幅限制的日价格振幅达到30%的前五只证券,20260721,688432,有研硅
1,自然人,,,30324874300.0,0.781420701029,-30324874300.0,有价格涨跌幅限制的连续30个交易日内收盘价格跌幅偏离值累计达到-70%的证券,20260721,688635,长进光子
2,其他自然人,,,16091758700.0,0.414657394446,-16091758700.0,有价格涨跌幅限制的连续30个交易日内收盘价格跌幅偏离值累计达到-70%的证券,20260721,688635,长进光子
3,中小投资者,,,14233115600.0,0.366763306583,-14233115600.0,有价格涨跌幅限制的连续30个交易日内收盘价格跌幅偏离值累计达到-70%的证券,20260721,688635,长进光子
4,机构,,,8482485500.0,0.218579298971,-8482485500.0,有价格涨跌幅限制的连续30个交易日内收盘价格跌幅偏离值累计达到-70%的证券,20260721,688635,长进光子
5,沪股通,,,0.0,0.0,0.0,有价格涨跌幅限制的连续30个交易日内收盘价格跌幅偏离值累计达到-70%的证券,20260721,688635,长进光子
1,申万宏源证券有限公司深圳福华一路证券营业部,,,3215495.26,0.07557229286,-3215495.26,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券,20260721,688636,智明达
2,国信证券股份有限公司深圳红岭中路证券营业部,,,2371946.68,0.055746762056,-2371946.68,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券,20260721,688636,智明达
3,申万宏源证券有限公司柳州东环大道证券营业部,,,2105254.0,0.049478807763,-2105254.0,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券,20260721,688636,智明达
4,东方财富证券股份有限公司山南香曲东路证券营业部,,,2038000.0,0.047898168212,-2038000.0,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券,20260721,688636,智明达
5,国泰海通证券股份有限公司盐城建军中路证券营业部,,,2038000.0,0.047898168212,-2038000.0,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券,20260721,688636,智明达
6,申万宏源证券有限公司深圳福华一路证券营业部,,,3215495.26,0.07557229286,-3215495.26,有价格涨跌幅限制的连续3个交易日内收盘价格跌幅偏离值累计达到30%的证券,20260721,688636,智明达
7,国信证券股份有限公司深圳红岭中路证券营业部,,,2371946.68,0.055746762056,-2371946.68,有价格涨跌幅限制的连续3个交易日内收盘价格跌幅偏离值累计达到30%的证券,20260721,688636,智明达
8,申万宏源证券有限公司柳州东环大道证券营业部,,,2105254.0,0.049478807763,-2105254.0,有价格涨跌幅限制的连续3个交易日内收盘价格跌幅偏离值累计达到30%的证券,20260721,688636,智明达
9,东方财富证券股份有限公司山南香曲东路证券营业部,,,2038000.0,0.047898168212,-2038000.0,有价格涨跌幅限制的连续3个交易日内收盘价格跌幅偏离值累计达到30%的证券,20260721,688636,智明达
10,国泰海通证券股份有限公司盐城建军中路证券营业部,,,2038000.0,0.047898168212,-2038000.0,有价格涨跌幅限制的连续3个交易日内收盘价格跌幅偏离值累计达到30%的证券,20260721,688636,智明达
1,申万宏源证券有限公司深圳福华一路证券营业部,,,3215495.26,0.07557229286,-3215495.26,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券,20260721,688636,智明达
2,国信证券股份有限公司深圳红岭中路证券营业部,,,2371946.68,0.055746762056,-2371946.68,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券,20260721,688636,智明达
3,申万宏源证券有限公司柳州东环大道证券营业部,,,2105254.0,0.049478807763,-2105254.0,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券,20260721,688636,智明达
4,东方财富证券股份有限公司山南香曲东路证券营业部,,,2038000.0,0.047898168212,-2038000.0,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券,20260721,688636,智明达
5,国泰海通证券股份有限公司盐城建军中路证券营业部,,,2038000.0,0.047898168212,-2038000.0,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券,20260721,688636,智明达
6,申万宏源证券有限公司深圳福华一路证券营业部,,,3215495.26,0.07557229286,-3215495.26,有价格涨跌幅限制的连续3个交易日内收盘价格跌幅偏离值累计达到30%的证券,20260721,688636,智明达
7,国信证券股份有限公司深圳红岭中路证券营业部,,,2371946.68,0.055746762056,-2371946.68,有价格涨跌幅限制的连续3个交易日内收盘价格跌幅偏离值累计达到30%的证券,20260721,688636,智明达
8,申万宏源证券有限公司柳州东环大道证券营业部,,,2105254.0,0.049478807763,-2105254.0,有价格涨跌幅限制的连续3个交易日内收盘价格跌幅偏离值累计达到30%的证券,20260721,688636,智明达
9,东方财富证券股份有限公司山南香曲东路证券营业部,,,2038000.0,0.047898168212,-2038000.0,有价格涨跌幅限制的连续3个交易日内收盘价格跌幅偏离值累计达到30%的证券,20260721,688636,智明达
10,国泰海通证券股份有限公司盐城建军中路证券营业部,,,2038000.0,0.047898168212,-2038000.0,有价格涨跌幅限制的连续3个交易日内收盘价格跌幅偏离值累计达到30%的证券,20260721,688636,智明达
1,沪股通专用,,,164227950.68,0.140984377932,-164227950.68,有价格涨跌幅限制的日价格振幅达到30%的前五只证券,20260721,688662,富信科技
2,国泰海通证券股份有限公司总部,,,34543664.79,0.029654617693,-34543664.79,有价格涨跌幅限制的日价格振幅达到30%的前五只证券,20260721,688662,富信科技
3,机构专用,,,24122147.31,0.020708082387,-24122147.31,有价格涨跌幅限制的日价格振幅达到30%的前五只证券,20260721,688662,富信科技
4,瑞银证券有限责任公司上海花园石桥路证券营业部,,,23161079.75,0.019883037006,-23161079.75,有价格涨跌幅限制的日价格振幅达到30%的前五只证券,20260721,688662,富信科技
5,高盛(中国)证券有限责任公司上海浦东新区世纪大道证券营业部,,,17110644.77,0.01468893449,-17110644.77,有价格涨跌幅限制的日价格振幅达到30%的前五只证券,20260721,688662,富信科技
1,中国国际金融股份有限公司上海分公司,,,19493962.46,0.070878192679,-19493962.46,有价格涨跌幅限制的日价格振幅达到30%的前五只证券,20260721,688693,锴威特
2,国泰海通证券股份有限公司总部,,,16721201.58,0.060796697944,-16721201.58,有价格涨跌幅限制的日价格振幅达到30%的前五只证券,20260721,688693,锴威特
3,摩根大通证券(中国)有限公司上海银城中路证券营业部,,,14736465.52,0.053580386475,-14736465.52,有价格涨跌幅限制的日价格振幅达到30%的前五只证券,20260721,688693,锴威特
4,国元证券股份有限公司上海东方路证券营业部,,,11794985.29,0.042885444237,-11794985.29,有价格涨跌幅限制的日价格振幅达到30%的前五只证券,20260721,688693,锴威特
5,中信证券股份有限公司上海分公司,,,11187408.93,0.040676354402,-11187408.93,有价格涨跌幅限制的日价格振幅达到30%的前五只证券,20260721,688693,锴威特
1,沪股通专用,,,140402097.49,0.120615892564,-140402097.49,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,20260721,688728,格科微
2,国泰海通证券股份有限公司总部,,,40906798.07,0.035141996091,-40906798.07,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,20260721,688728,格科微
3,瑞银证券有限责任公司上海花园石桥路证券营业部,,,36745664.81,0.031567271702,-36745664.81,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,20260721,688728,格科微
4,中信证券股份有限公司上海分公司,,,24433451.66,0.020990160639,-24433451.66,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,20260721,688728,格科微
5,中信证券股份有限公司北京天通苑证券营业部,,,18735317.48,0.016095037615,-18735317.48,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,20260721,688728,格科微
1,机构专用,27068054.02,0.058480369038,17336164.2,0.037454679209,9731889.82,当日换手率达到20%的前5只股票,20260721,920088,科力股份
2,国金证券股份有限公司上海互联网证券分公司,1018287.75,0.002200004602,8577991.78,0.018532700006,-7559704.03,当日换手率达到20%的前5只股票,20260721,920088,科力股份
3,东方财富证券股份有限公司拉萨东环路第二证券营业部,6703409.53,0.014482676251,8437088.87,0.018228280111,-1733679.34,当日换手率达到20%的前5只股票,20260721,920088,科力股份
4,国金证券股份有限公司深圳分公司,4743719.76,0.010248778208,7847764.59,0.016955048524,-3104044.83,当日换手率达到20%的前5只股票,20260721,920088,科力股份
5,东方财富证券股份有限公司拉萨团结路第二证券营业部,6945634.09,0.015006000967,6094590.84,0.013167327108,851043.25,当日换手率达到20%的前5只股票,20260721,920088,科力股份
1,国金证券股份有限公司深圳分公司,222646.38,0.0009836233,13430374.34,0.059333680313,-13207727.96,当日换手率达到20%的前5只股票,20260721,920117,龙鑫智能
2,国信证券股份有限公司深圳红岭中路证券营业部,932040.35,0.004117635351,8801215.24,0.038882646023,-7869174.89,当日换手率达到20%的前5只股票,20260721,920117,龙鑫智能
3,中信证券股份有限公司上海溧阳路证券营业部,0.0,0.0,7272937.7,0.032130910837,-7272937.7,当日换手率达到20%的前5只股票,20260721,920117,龙鑫智能
4,机构专用,4307199.36,0.019028657236,5690012.61,0.025137749748,-1382813.25,当日换手率达到20%的前5只股票,20260721,920117,龙鑫智能
5,中信建投证券股份有限公司北京东城分公司,1411296.31,0.006234927037,4446454.4,0.019643868236,-3035158.09,当日换手率达到20%的前5只股票,20260721,920117,龙鑫智能
1,国金证券股份有限公司深圳分公司,5497348.33,0.028626386732,15300293.72,0.079673344102,-9802945.39,当日换手率达到20%的前5只股票,20260721,920193,吉和昌
2,国信证券股份有限公司深圳互联网分公司,8966481.29,0.046691231049,15113073.68,0.078698431663,-6146592.39,当日换手率达到20%的前5只股票,20260721,920193,吉和昌
3,机构专用,7561465.88,0.039374882862,10545426.51,0.054913285353,-2983960.63,当日换手率达到20%的前5只股票,20260721,920193,吉和昌
4,平安证券股份有限公司深圳深南东路罗湖商务中心证券营业部,1325185.47,0.006900649091,6453368.12,0.033604676371,-5128182.65,当日换手率达到20%的前5只股票,20260721,920193,吉和昌
5,国信证券股份有限公司深圳红岭中路证券营业部,2722405.57,0.014176404697,3579391.0,0.018638991907,-856985.43,当日换手率达到20%的前5只股票,20260721,920193,吉和昌
1,机构专用,6677869.63,0.038307340261,7508134.22,0.043070120896,-830264.59,当日换手率达到20%的前5只股票,20260721,920211,新睿电子
2,广发证券股份有限公司普宁流沙营业部,487012.09,0.002793725975,3401869.74,0.019514693888,-2914857.65,当日换手率达到20%的前5只股票,20260721,920211,新睿电子
3,招商证券股份有限公司贵阳中华南路证券营业部,0.0,0.0,2972323.16,0.017050616584,-2972323.16,当日换手率达到20%的前5只股票,20260721,920211,新睿电子
4,东方财富证券股份有限公司拉萨金融城南环路证券营业部,1214269.37,0.006965609169,2870934.96,0.016469007105,-1656665.59,当日换手率达到20%的前5只股票,20260721,920211,新睿电子
5,国都证券股份有限公司西安锦业一路证券营业部,0.0,0.0,2699918.07,0.015487975345,-2699918.07,当日换手率达到20%的前5只股票,20260721,920211,新睿电子
1,中国中金财富证券有限公司广州分公司,0.0,0.0,7445595.34,0.070212916635,-7445595.34,当日价格振幅达到30%的前5只股票,20260721,920267,鑫汇科
2,东方财富证券股份有限公司拉萨团结路第二证券营业部,442931.44,0.004176900147,6239538.03,0.0588396419,-5796606.59,当日价格振幅达到30%的前5只股票,20260721,920267,鑫汇科
3,国联民生证券股份有限公司无锡清扬路证券营业部,0.0,0.0,5276544.58,0.049758490463,-5276544.58,当日价格振幅达到30%的前5只股票,20260721,920267,鑫汇科
4,国投证券股份有限公司深圳光明证券营业部,0.0,0.0,4204000.0,0.039644257854,-4204000.0,当日价格振幅达到30%的前5只股票,20260721,920267,鑫汇科
5,国信证券股份有限公司深圳互联网分公司,4036340.13,0.038063203829,3221349.61,0.030377738957,814990.52,当日价格振幅达到30%的前5只股票,20260721,920267,鑫汇科
6,中国中金财富证券有限公司广州分公司,0.0,0.0,7445595.34,0.070212916635,-7445595.34,当日收盘价涨幅达到20%的前5只股票,20260721,920267,鑫汇科
7,东方财富证券股份有限公司拉萨团结路第二证券营业部,442931.44,0.004176900147,6239538.03,0.0588396419,-5796606.59,当日收盘价涨幅达到20%的前5只股票,20260721,920267,鑫汇科
8,国联民生证券股份有限公司无锡清扬路证券营业部,0.0,0.0,5276544.58,0.049758490463,-5276544.58,当日收盘价涨幅达到20%的前5只股票,20260721,920267,鑫汇科
9,国投证券股份有限公司深圳光明证券营业部,0.0,0.0,4204000.0,0.039644257854,-4204000.0,当日收盘价涨幅达到20%的前5只股票,20260721,920267,鑫汇科
10,国信证券股份有限公司深圳互联网分公司,4036340.13,0.038063203829,3221349.61,0.030377738957,814990.52,当日收盘价涨幅达到20%的前5只股票,20260721,920267,鑫汇科
1,中国中金财富证券有限公司广州分公司,0.0,0.0,7445595.34,0.070212916635,-7445595.34,当日价格振幅达到30%的前5只股票,20260721,920267,鑫汇科
2,东方财富证券股份有限公司拉萨团结路第二证券营业部,442931.44,0.004176900147,6239538.03,0.0588396419,-5796606.59,当日价格振幅达到30%的前5只股票,20260721,920267,鑫汇科
3,国联民生证券股份有限公司无锡清扬路证券营业部,0.0,0.0,5276544.58,0.049758490463,-5276544.58,当日价格振幅达到30%的前5只股票,20260721,920267,鑫汇科
4,国投证券股份有限公司深圳光明证券营业部,0.0,0.0,4204000.0,0.039644257854,-4204000.0,当日价格振幅达到30%的前5只股票,20260721,920267,鑫汇科
5,国信证券股份有限公司深圳互联网分公司,4036340.13,0.038063203829,3221349.61,0.030377738957,814990.52,当日价格振幅达到30%的前5只股票,20260721,920267,鑫汇科
6,中国中金财富证券有限公司广州分公司,0.0,0.0,7445595.34,0.070212916635,-7445595.34,当日收盘价涨幅达到20%的前5只股票,20260721,920267,鑫汇科
7,东方财富证券股份有限公司拉萨团结路第二证券营业部,442931.44,0.004176900147,6239538.03,0.0588396419,-5796606.59,当日收盘价涨幅达到20%的前5只股票,20260721,920267,鑫汇科
8,国联民生证券股份有限公司无锡清扬路证券营业部,0.0,0.0,5276544.58,0.049758490463,-5276544.58,当日收盘价涨幅达到20%的前5只股票,20260721,920267,鑫汇科
9,国投证券股份有限公司深圳光明证券营业部,0.0,0.0,4204000.0,0.039644257854,-4204000.0,当日收盘价涨幅达到20%的前5只股票,20260721,920267,鑫汇科
10,国信证券股份有限公司深圳互联网分公司,4036340.13,0.038063203829,3221349.61,0.030377738957,814990.52,当日收盘价涨幅达到20%的前5只股票,20260721,920267,鑫汇科
1,华泰证券股份有限公司哈尔滨宣化街证券营业部,0.0,0.0,1703150.84,0.219897593348,-1703150.84,北交所股票连续3个交易日内日收盘价涨跌幅偏离值累计达到+40%(-40%),20260721,920305,云创退
2,方正证券股份有限公司台州解放路证券营业部,284.0,3.6667872e-05,549054.36,0.070889629706,-548770.36,北交所股票连续3个交易日内日收盘价涨跌幅偏离值累计达到+40%(-40%),20260721,920305,云创退
3,东海证券股份有限公司南京洪武北路营业部,0.0,0.0,511981.0,0.066103005733,-511981.0,北交所股票连续3个交易日内日收盘价涨跌幅偏离值累计达到+40%(-40%),20260721,920305,云创退
4,中银国际证券股份有限公司中银郑州花园路营业部分支,0.0,0.0,482324.3,0.062273963229,-482324.3,北交所股票连续3个交易日内日收盘价涨跌幅偏离值累计达到+40%(-40%),20260721,920305,云创退
5,国泰海通证券股份有限公司上海天山西路营业部,2840.0,0.000366678717,424628.28,0.054824701751,-421788.28,北交所股票连续3个交易日内日收盘价涨跌幅偏离值累计达到+40%(-40%),20260721,920305,云创退
6,华西证券股份有限公司攀枝花三线大道证券营业部,0.0,0.0,167035.0,0.202712378641,-167035.0,当日收盘价跌幅达到-20%的前5只股票,20260721,920305,云创退
7,国信证券股份有限公司四川分公司,0.0,0.0,111730.0,0.135594660194,-111730.0,当日收盘价跌幅达到-20%的前5只股票,20260721,920305,云创退
8,广发证券股份有限公司石家庄建设北大街营业部,0.0,0.0,79425.0,0.096389563107,-79425.0,当日收盘价跌幅达到-20%的前5只股票,20260721,920305,云创退
9,方正证券股份有限公司温岭阳光大道证券营业部,0.0,0.0,74179.0,0.090023058252,-74179.0,当日收盘价跌幅达到-20%的前5只股票,20260721,920305,云创退
10,信达证券股份有限公司东港东港路证券营业部,0.0,0.0,66693.0,0.080938106796,-66693.0,当日收盘价跌幅达到-20%的前5只股票,20260721,920305,云创退
11,华西证券股份有限公司攀枝花三线大道证券营业部,0.0,0.0,167035.0,0.202712378641,-167035.0,退市整理期,20260721,920305,云创退
12,国信证券股份有限公司四川分公司,0.0,0.0,111730.0,0.135594660194,-111730.0,退市整理期,20260721,920305,云创退
13,广发证券股份有限公司石家庄建设北大街营业部,0.0,0.0,79425.0,0.096389563107,-79425.0,退市整理期,20260721,920305,云创退
14,方正证券股份有限公司温岭阳光大道证券营业部,0.0,0.0,74179.0,0.090023058252,-74179.0,退市整理期,20260721,920305,云创退
15,信达证券股份有限公司东港东港路证券营业部,0.0,0.0,66693.0,0.080938106796,-66693.0,退市整理期,20260721,920305,云创退
1,华泰证券股份有限公司哈尔滨宣化街证券营业部,0.0,0.0,1703150.84,0.219897593348,-1703150.84,北交所股票连续3个交易日内日收盘价涨跌幅偏离值累计达到+40%(-40%),20260721,920305,云创退
2,方正证券股份有限公司台州解放路证券营业部,284.0,3.6667872e-05,549054.36,0.070889629706,-548770.36,北交所股票连续3个交易日内日收盘价涨跌幅偏离值累计达到+40%(-40%),20260721,920305,云创退
3,东海证券股份有限公司南京洪武北路营业部,0.0,0.0,511981.0,0.066103005733,-511981.0,北交所股票连续3个交易日内日收盘价涨跌幅偏离值累计达到+40%(-40%),20260721,920305,云创退
4,中银国际证券股份有限公司中银郑州花园路营业部分支,0.0,0.0,482324.3,0.062273963229,-482324.3,北交所股票连续3个交易日内日收盘价涨跌幅偏离值累计达到+40%(-40%),20260721,920305,云创退
5,国泰海通证券股份有限公司上海天山西路营业部,2840.0,0.000366678717,424628.28,0.054824701751,-421788.28,北交所股票连续3个交易日内日收盘价涨跌幅偏离值累计达到+40%(-40%),20260721,920305,云创退
6,华西证券股份有限公司攀枝花三线大道证券营业部,0.0,0.0,167035.0,0.202712378641,-167035.0,当日收盘价跌幅达到-20%的前5只股票,20260721,920305,云创退
7,国信证券股份有限公司四川分公司,0.0,0.0,111730.0,0.135594660194,-111730.0,当日收盘价跌幅达到-20%的前5只股票,20260721,920305,云创退
8,广发证券股份有限公司石家庄建设北大街营业部,0.0,0.0,79425.0,0.096389563107,-79425.0,当日收盘价跌幅达到-20%的前5只股票,20260721,920305,云创退
9,方正证券股份有限公司温岭阳光大道证券营业部,0.0,0.0,74179.0,0.090023058252,-74179.0,当日收盘价跌幅达到-20%的前5只股票,20260721,920305,云创退
10,信达证券股份有限公司东港东港路证券营业部,0.0,0.0,66693.0,0.080938106796,-66693.0,当日收盘价跌幅达到-20%的前5只股票,20260721,920305,云创退
11,华西证券股份有限公司攀枝花三线大道证券营业部,0.0,0.0,167035.0,0.202712378641,-167035.0,退市整理期,20260721,920305,云创退
12,国信证券股份有限公司四川分公司,0.0,0.0,111730.0,0.135594660194,-111730.0,退市整理期,20260721,920305,云创退
13,广发证券股份有限公司石家庄建设北大街营业部,0.0,0.0,79425.0,0.096389563107,-79425.0,退市整理期,20260721,920305,云创退
14,方正证券股份有限公司温岭阳光大道证券营业部,0.0,0.0,74179.0,0.090023058252,-74179.0,退市整理期,20260721,920305,云创退
15,信达证券股份有限公司东港东港路证券营业部,0.0,0.0,66693.0,0.080938106796,-66693.0,退市整理期,20260721,920305,云创退
1,华泰证券股份有限公司哈尔滨宣化街证券营业部,0.0,0.0,1703150.84,0.219897593348,-1703150.84,北交所股票连续3个交易日内日收盘价涨跌幅偏离值累计达到+40%(-40%),20260721,920305,云创退
2,方正证券股份有限公司台州解放路证券营业部,284.0,3.6667872e-05,549054.36,0.070889629706,-548770.36,北交所股票连续3个交易日内日收盘价涨跌幅偏离值累计达到+40%(-40%),20260721,920305,云创退
3,东海证券股份有限公司南京洪武北路营业部,0.0,0.0,511981.0,0.066103005733,-511981.0,北交所股票连续3个交易日内日收盘价涨跌幅偏离值累计达到+40%(-40%),20260721,920305,云创退
4,中银国际证券股份有限公司中银郑州花园路营业部分支,0.0,0.0,482324.3,0.062273963229,-482324.3,北交所股票连续3个交易日内日收盘价涨跌幅偏离值累计达到+40%(-40%),20260721,920305,云创退
5,国泰海通证券股份有限公司上海天山西路营业部,2840.0,0.000366678717,424628.28,0.054824701751,-421788.28,北交所股票连续3个交易日内日收盘价涨跌幅偏离值累计达到+40%(-40%),20260721,920305,云创退
6,华西证券股份有限公司攀枝花三线大道证券营业部,0.0,0.0,167035.0,0.202712378641,-167035.0,当日收盘价跌幅达到-20%的前5只股票,20260721,920305,云创退
7,国信证券股份有限公司四川分公司,0.0,0.0,111730.0,0.135594660194,-111730.0,当日收盘价跌幅达到-20%的前5只股票,20260721,920305,云创退
8,广发证券股份有限公司石家庄建设北大街营业部,0.0,0.0,79425.0,0.096389563107,-79425.0,当日收盘价跌幅达到-20%的前5只股票,20260721,920305,云创退
9,方正证券股份有限公司温岭阳光大道证券营业部,0.0,0.0,74179.0,0.090023058252,-74179.0,当日收盘价跌幅达到-20%的前5只股票,20260721,920305,云创退
10,信达证券股份有限公司东港东港路证券营业部,0.0,0.0,66693.0,0.080938106796,-66693.0,当日收盘价跌幅达到-20%的前5只股票,20260721,920305,云创退
11,华西证券股份有限公司攀枝花三线大道证券营业部,0.0,0.0,167035.0,0.202712378641,-167035.0,退市整理期,20260721,920305,云创退
12,国信证券股份有限公司四川分公司,0.0,0.0,111730.0,0.135594660194,-111730.0,退市整理期,20260721,920305,云创退
13,广发证券股份有限公司石家庄建设北大街营业部,0.0,0.0,79425.0,0.096389563107,-79425.0,退市整理期,20260721,920305,云创退
14,方正证券股份有限公司温岭阳光大道证券营业部,0.0,0.0,74179.0,0.090023058252,-74179.0,退市整理期,20260721,920305,云创退
15,信达证券股份有限公司东港东港路证券营业部,0.0,0.0,66693.0,0.080938106796,-66693.0,退市整理期,20260721,920305,云创退
1,国信证券股份有限公司深圳互联网分公司,13565321.71,0.053886859386,6710729.22,0.026657688597,6854592.49,当日换手率达到20%的前5只股票,20260721,920367,新赣江
2,机构专用,6260764.82,0.024870250829,5349368.47,0.021249821619,911396.35,当日换手率达到20%的前5只股票,20260721,920367,新赣江
3,国金证券股份有限公司深圳分公司,4837364.01,0.01921593603,4285430.1,0.017023434766,551933.91,当日换手率达到20%的前5只股票,20260721,920367,新赣江
4,财通证券股份有限公司杭州体育场路第一证券营业部,1846913.17,0.007336674531,3262655.88,0.012960568307,-1415742.71,当日换手率达到20%的前5只股票,20260721,920367,新赣江
5,东方财富证券股份有限公司山南香曲东路证券营业部,1248239.33,0.004958503653,2971206.37,0.011802814802,-1722967.04,当日换手率达到20%的前5只股票,20260721,920367,新赣江
1,机构专用,38788653.11,0.040785224437,32948989.04,0.034644974889,5839664.07,当日收盘价涨幅达到20%的前5只股票,20260721,920438,戈碧迦
2,国金证券股份有限公司深圳分公司,3520176.92,0.003701371258,30061384.1,0.031608736038,-26541207.18,当日收盘价涨幅达到20%的前5只股票,20260721,920438,戈碧迦
3,国泰海通证券股份有限公司深圳福华三路营业部,27887724.62,0.029323191616,28123477.52,0.029571079443,-235752.9,当日收盘价涨幅达到20%的前5只股票,20260721,920438,戈碧迦
4,国信证券股份有限公司深圳互联网分公司,7415376.97,0.00779706924,21597967.55,0.022709681396,-14182590.58,当日收盘价涨幅达到20%的前5只股票,20260721,920438,戈碧迦
5,东方财富证券股份有限公司拉萨东环路第一证券营业部,5762368.84,0.006058975695,15494887.34,0.016292456869,-9732518.5,当日收盘价涨幅达到20%的前5只股票,20260721,920438,戈碧迦
1,机构专用,5415645.0,0.00725359775,14069431.0,0.0188442915,-8653786.0,日换手率达到20%的前5只证券,20260720,000037,深南电A
2,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,767221.0,0.001027599209,13315919.16,0.017835054043,-12548698.16,日换手率达到20%的前5只证券,20260720,000037,深南电A
